acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,class
456,6.55e-06,0.40399999999999997,198667,0.903,0.0301,5,0.205,-4.176,0,0.114,145.162,4,0.364,0
457,0.000204,0.19899999999999998,177240,0.935,0.0,1,0.0628,-3.471,1,0.157,195.012,4,0.637,0
458,0.256,0.493,225515,0.594,0.0,8,0.0759,-4.404,0,0.0378,123.751,4,0.304,1
459,0.000263,0.303,227312,0.982,0.0,1,0.326,-2.115,1,0.182,107.557,4,0.326,0
460,0.0228,0.693,237947,0.705,0.0,8,0.20199999999999999,-5.747000000000001,1,0.0665,131.951,4,0.45,1
461,0.11900000000000001,0.64,220781,0.5329999999999999,0.0,0,0.0864,-6.596,1,0.0706,99.96799999999999,4,0.515,1
463,2.7899999999999997e-05,0.391,185879,0.9670000000000001,0.0005610000000000001,10,0.34299999999999997,-5.841,1,0.13699999999999998,171.012,4,0.165,0
464,0.0113,0.667,239920,0.7979999999999999,0.0,1,0.105,-4.525,1,0.0397,120.025,4,0.484,1
465,0.397,0.619,225267,0.524,0.0,5,0.109,-7.172000000000001,0,0.0268,78.986,4,0.37799999999999995,1
466,0.0653,0.42100000000000004,202533,0.873,0.0,10,0.12300000000000001,-4.343,1,0.0565,84.803,4,0.63,1
467,2.49e-05,0.15,259413,0.9640000000000001,0.0015199999999999999,0,0.114,-4.613,1,0.11900000000000001,143.641,4,0.12300000000000001,0
468,0.7490000000000001,0.431,213627,0.377,0.0,2,0.21100000000000002,-9.753,1,0.0288,173.67,4,0.353,1
469,0.0287,0.948,284491,0.6559999999999999,0.0,5,0.0472,-4.34,0,0.0606,104.495,4,0.77,1
470,0.278,0.8140000000000001,244200,0.45,4.57e-06,2,0.0616,-13.423,0,0.0296,113.8,4,0.9640000000000001,1
471,0.0178,0.529,176658,0.8540000000000001,0.0,6,0.242,-5.29,1,0.0436,125.984,4,0.654,1
472,4.48e-05,0.319,233997,0.977,0.0010400000000000001,0,0.12300000000000001,-3.978,1,0.11599999999999999,133.40200000000002,4,0.39399999999999996,0
473,0.247,0.853,257760,0.981,0.46799999999999997,8,0.306,-3.947,1,0.0751,118.193,4,0.595,1
474,9.620000000000001e-05,0.623,162293,0.983,0.0617,11,0.261,-3.548,0,0.151,134.975,4,0.271,0
475,0.0211,0.38799999999999996,216027,0.8,0.0,9,0.212,-6.33,1,0.0783,194.74400000000003,3,0.35700000000000004,0
476,0.769,0.449,174707,0.9620000000000001,0.0,0,0.259,-5.215,1,0.163,180.636,4,0.9540000000000001,0
477,0.0415,0.48700000000000004,231680,0.961,1.15e-06,4,0.5529999999999999,-4.138999999999999,1,0.132,170.005,4,0.32299999999999995,1
478,9.2e-05,0.519,219267,0.868,0.000901,5,0.0881,-4.037,0,0.0761,174.73,4,0.72,0
479,0.0104,0.52,277637,0.7909999999999999,0.0,10,0.106,-4.247,1,0.0378,107.48700000000001,4,0.19,1
480,0.0447,0.7190000000000001,201213,0.861,0.009890000000000001,5,0.21899999999999997,-6.982,1,0.0402,121.491,4,0.948,1
481,0.179,0.579,207187,0.573,0.0,1,0.083,-5.9910000000000005,1,0.0292,76.02,4,0.637,1
482,0.132,0.207,213173,0.961,0.00010400000000000001,2,0.335,-3.9130000000000003,1,0.0919,173.97099999999998,4,0.11800000000000001,1
483,0.0631,0.735,245200,0.451,1.3000000000000001e-05,0,0.325,-8.374,1,0.0585,117.973,4,0.0862,1
484,0.00657,0.5579999999999999,214333,0.7809999999999999,0.00144,1,0.102,-5.4479999999999995,0,0.0963,126.025,4,0.28600000000000003,1
485,0.0183,0.292,218293,0.45,0.00687,5,0.154,-8.142000000000001,0,0.0717,176.938,3,0.337,1
486,0.044000000000000004,0.669,218530,0.5820000000000001,1.3800000000000002e-05,9,0.0744,-7.419,1,0.0665,89.99,4,0.49200000000000005,1
487,0.20199999999999999,0.503,109296,0.968,2e-06,1,0.247,-2.151,1,0.0818,172.606,4,0.872,0
488,0.0048,0.664,193720,0.738,0.000166,11,0.121,-4.836,0,0.21600000000000003,173.013,4,0.5760000000000001,1
489,0.731,0.536,176427,0.9329999999999999,0.0,0,0.809,-2.7239999999999998,1,0.133,169.863,4,0.645,0
490,7.91e-05,0.51,236199,0.945,4.0600000000000004e-05,4,0.41100000000000003,-6.431,1,0.29,145.87,4,0.332,0
491,0.00274,0.7559999999999999,209333,0.682,8.85e-06,9,0.147,-6.577000000000001,0,0.0753,116.008,4,0.589,1
492,0.0492,0.784,250189,0.85,0.0,9,0.11199999999999999,-3.679,1,0.0691,110.00399999999999,4,0.5670000000000001,1
493,1.8e-05,0.337,204706,0.922,0.0,6,0.26,-3.225,1,0.0644,84.978,4,0.322,0
494,0.000129,0.364,219894,0.955,1.85e-05,5,0.11599999999999999,-3.968,1,0.0755,165.998,4,0.469,0
495,0.004379999999999999,0.473,222101,0.988,2.37e-05,1,0.281,-3.0780000000000003,1,0.0721,99.89,4,0.28300000000000003,0
496,0.623,0.752,233280,0.5429999999999999,0.0706,1,0.107,-9.482999999999999,1,0.0398,126.001,4,0.282,1
497,0.929,0.531,202167,0.177,0.0,2,0.0905,-11.282,1,0.0381,103.275,4,0.358,1
498,0.58,0.33799999999999997,482830,0.34,0.0032,9,0.11599999999999999,-12.049000000000001,0,0.0339,82.43299999999999,4,0.19699999999999998,1
499,0.24,0.5589999999999999,189027,0.835,0.019,5,0.185,-5.555,0,0.0424,114.90799999999999,4,0.382,1
500,3.05e-05,0.441,212571,0.914,0.0,8,0.124,-3.7119999999999997,1,0.0684,140.053,4,0.32299999999999995,0
501,0.0242,0.28600000000000003,280680,0.9229999999999999,0.0,11,0.136,-3.611,0,0.127,100.79,4,0.47100000000000003,0
502,0.00307,0.495,275787,0.868,0.0,11,0.44799999999999995,-3.94,0,0.0682,123.98700000000001,4,0.44,1
503,0.18899999999999997,0.8140000000000001,228923,0.653,0.0,3,0.0876,-0.02,0,0.0359,130.099,4,0.706,0
504,0.0722,0.825,178691,0.887,0.0622,0,0.319,-2.697,1,0.107,128.006,4,0.8290000000000001,1
505,7.01e-05,0.46799999999999997,269160,0.917,0.043,6,0.568,-4.378,1,0.0722,96.44,4,0.23600000000000002,1
506,0.0038,0.38299999999999995,228360,0.861,0.0,4,0.11,-2.8160000000000003,0,0.0777,176.084,4,0.48,1
507,0.635,0.536,163387,0.309,0.0,4,0.17300000000000001,-10.962,1,0.0557,83.046,4,0.121,1
508,0.0487,0.884,338173,0.96,0.0228,2,0.271,-4.613,1,0.0721,116.273,4,0.617,1
509,9.31e-05,0.534,200664,0.91,0.0,9,0.18600000000000003,-3.676,1,0.0731,114.955,4,0.196,0
510,4.46e-05,0.48200000000000004,226098,0.87,0.00207,3,0.161,-5.7379999999999995,1,0.0694,112.601,4,0.397,0
511,0.0149,0.5479999999999999,218787,0.855,0.0,3,0.127,-3.266,1,0.151,145.13299999999998,4,0.644,0
512,0.00635,0.56,223546,0.7559999999999999,1.29e-05,7,0.55,-4.817,0,0.0415,179.771,4,0.40399999999999997,1
513,0.29100000000000004,0.636,162011,0.47,0.000637,5,0.17600000000000002,-2.504,0,0.245,86.76,3,0.643,0
514,0.00878,0.233,213640,0.943,0.0,2,0.359,-3.443,0,0.171,149.99200000000002,4,0.0501,0
515,0.00361,0.462,230878,0.929,0.0,9,0.10099999999999999,-4.918,1,0.0398,76.152,4,0.509,1
516,0.000641,0.33299999999999996,239987,0.9590000000000001,4.8100000000000004e-05,9,0.358,-3.819,0,0.0876,106.037,4,0.262,0
517,0.191,0.6,240133,0.752,0.0,6,0.0846,-5.66,0,0.0358,135.98,4,0.735,1
518,0.000337,0.42100000000000004,255840,0.978,0.000299,2,0.0636,-4.664,0,0.0636,186.093,4,0.457,0
519,0.3,0.45799999999999996,221200,0.9620000000000001,0.0,11,0.0907,-1.749,0,0.0461,84.719,4,0.9229999999999999,0
520,0.000366,0.49200000000000005,237167,0.914,0.517,0,0.0639,-4.535,1,0.0536,130.056,4,0.17600000000000002,0
521,0.000368,0.256,209453,0.953,8.8e-06,0,0.0824,-4.89,0,0.11800000000000001,88.85,3,0.359,0
522,0.000155,0.37,212547,0.973,2.05e-06,1,0.509,-2.7569999999999997,0,0.17,195.96099999999998,4,0.413,0
523,0.049,0.6659999999999999,226653,0.7240000000000001,1.4599999999999999e-05,0,0.18,-5.12,1,0.0355,105.03,4,0.395,1
524,0.000607,0.53,209277,0.983,1.37e-06,6,0.33799999999999997,-2.474,1,0.179,150.015,4,0.33299999999999996,0
525,0.11599999999999999,0.7859999999999999,208240,0.7,0.000204,5,0.263,-5.041,0,0.059000000000000004,109.021,4,0.65,1
526,0.0154,0.48,225311,0.973,0.0,10,0.451,-2.5860000000000003,0,0.092,94.33200000000001,4,0.495,0
527,0.0192,0.9179999999999999,187839,0.907,3.36e-06,0,0.0637,0.04,0,0.0812,132.076,4,0.8390000000000001,0
528,2.97e-05,0.426,262013,0.934,0.0089,7,0.113,-4.063,0,0.0685,160.077,4,0.285,0
530,0.0021,0.45,255652,0.8490000000000001,1.61e-06,6,0.195,-3.8810000000000002,1,0.0344,143.904,4,0.336,1
531,0.0809,0.507,266547,0.77,0.0,0,0.214,-5.018,1,0.0424,155.945,4,0.48200000000000004,1
532,0.00237,0.479,205848,0.835,0.0,0,0.147,-5.843,1,0.06,195.762,4,0.45399999999999996,1
533,0.01,0.7390000000000001,221973,0.705,0.0,10,0.25,-5.797000000000001,0,0.0414,128.026,4,0.349,1
534,0.0482,0.77,203782,0.787,0.0,10,0.10800000000000001,-4.402,0,0.113,125.01299999999999,4,0.6990000000000001,1
535,0.0042899999999999995,0.419,203921,0.9420000000000001,2.14e-05,8,0.0894,-5.053,1,0.0845,163.036,4,0.3,0
536,8.84e-06,0.479,203240,0.976,0.213,10,0.28,-3.745,1,0.0729,129.99,4,0.522,0
537,0.000363,0.601,175493,0.9620000000000001,0.0133,1,0.204,-3.235,1,0.0539,119.965,4,0.204,0
538,0.000278,0.423,283005,0.667,0.619,5,0.711,-11.007,0,0.038,110.09,4,0.298,1
539,0.0591,0.748,235493,0.7879999999999999,0.0,1,0.0863,-7.055,1,0.0334,120.07600000000001,4,0.884,1
540,0.0682,0.602,245053,0.7959999999999999,0.12,0,0.15,-3.657,0,0.10300000000000001,126.06,4,0.265,1
541,0.00182,0.244,236973,0.99,0.445,11,0.0759,-2.7260000000000004,0,0.209,133.408,4,0.196,0
542,0.13699999999999998,0.61,216186,0.873,0.0,1,0.0928,-2.492,1,0.153,147.94799999999998,4,0.617,1
543,0.179,0.73,179280,0.807,0.718,3,0.28,-6.475,0,0.114,114.715,4,0.727,1
544,0.852,0.6559999999999999,164000,0.23399999999999999,0.0,9,0.102,-12.28,1,0.0991,80.23,4,0.573,1
545,0.075,0.7659999999999999,234347,0.826,3.77e-05,5,0.07200000000000001,-5.3870000000000005,1,0.0299,118.76100000000001,4,0.948,1
546,0.0010199999999999999,0.396,151267,0.986,0.0,7,0.37,-3.748,1,0.0862,91.19200000000001,4,0.565,0
547,0.0498,0.617,247160,0.635,1.4400000000000001e-05,11,0.16399999999999998,-6.769,0,0.0317,103.01899999999999,4,0.446,1
548,0.00164,0.545,256947,0.905,1.95e-06,7,0.0532,-10.732000000000001,1,0.0648,103.574,4,0.826,1
549,0.000395,0.419,221323,0.986,5.3700000000000004e-05,6,0.33899999999999997,-3.025,1,0.0782,170.25099999999998,4,0.6629999999999999,0
550,0.0113,0.5529999999999999,219000,0.9,0.0,3,0.322,-4.556,0,0.0584,105.213,4,0.39799999999999996,1
551,0.00702,0.213,526013,0.805,0.0005610000000000001,2,0.11800000000000001,-5.211,0,0.0613,164.952,4,0.133,1
552,0.0261,0.503,187880,0.8809999999999999,0.0,0,0.48200000000000004,-4.502,0,0.0827,101.038,4,0.597,0
553,0.0113,0.409,323747,0.579,5.24e-06,11,0.368,-5.156000000000001,0,0.0387,111.426,4,0.316,1
554,0.0009140000000000001,0.534,234493,0.93,0.0,7,0.10300000000000001,-4.08,1,0.105,135.012,4,0.321,0
555,0.0319,0.46799999999999997,218840,0.774,0.0,2,0.0666,-4.716,1,0.0316,141.959,4,0.408,1
556,3.17e-05,0.48,263587,0.988,0.00432,11,0.389,-3.2289999999999996,0,0.0838,124.041,4,0.252,0
557,0.0916,0.647,183627,0.93,0.0,8,0.401,-3.147,0,0.0636,133.966,4,0.848,0
558,0.0102,0.669,206537,0.9229999999999999,2.49e-06,7,0.0659,-4.113,1,0.0332,127.99799999999999,4,0.9670000000000001,1
559,0.042,0.466,173933,0.965,0.0,1,0.10099999999999999,-2.597,0,0.0904,95.02799999999999,3,0.45299999999999996,1
560,0.0485,0.696,225080,0.7340000000000001,0.0,7,0.183,-5.294,1,0.0298,107.98700000000001,4,0.711,1
561,3.48e-05,0.33799999999999997,350644,0.9790000000000001,0.0121,4,0.061,-3.5639999999999996,0,0.0581,90.848,4,0.36,1
562,0.932,0.391,253387,0.233,0.0094,0,0.13,-8.452,1,0.034,167.44,4,0.242,1
563,0.6990000000000001,0.401,230773,0.9740000000000001,6.45e-05,9,0.531,-5.502000000000001,1,0.11,174.21900000000002,4,0.563,0
564,0.5770000000000001,0.488,230267,0.48700000000000004,0.0,4,0.193,-6.371,1,0.0307,77.344,4,0.217,1
565,0.397,0.45899999999999996,179547,0.9279999999999999,1.61e-06,0,0.792,-6.5,1,0.08199999999999999,175.815,4,0.632,0
566,0.48,0.565,230269,0.381,0.0,10,0.109,-7.204,1,0.0302,73.483,4,0.325,1
567,0.00109,0.522,218627,0.9640000000000001,0.000389,11,0.0387,-2.645,0,0.095,170.94400000000002,4,0.51,1
568,0.49700000000000005,0.425,211107,0.953,0.0,4,0.5429999999999999,-4.566,0,0.222,163.903,4,0.5760000000000001,0
569,5.6200000000000004e-05,0.45399999999999996,289615,0.9690000000000001,0.0131,8,0.313,-3.011,1,0.071,163.07,4,0.389,0
570,0.00109,0.578,196093,0.865,0.0,8,0.32,-3.903,1,0.0407,87.525,4,0.583,1
571,0.856,0.326,228093,0.649,0.0,5,0.10099999999999999,-7.112,0,0.136,75.02199999999999,4,0.341,1
572,7.44e-05,0.45399999999999996,271293,0.965,0.0,11,0.235,-3.701,0,0.0918,103.98,4,0.174,0
573,0.00624,0.5429999999999999,206162,0.937,0.0,11,0.242,-3.998,1,0.135,103.917,4,0.588,1
574,0.0007379999999999999,0.56,216600,0.9590000000000001,0.000206,7,0.209,-2.4330000000000003,1,0.102,163.983,4,0.67,1
575,0.007090000000000001,0.7340000000000001,204150,0.821,0.00281,8,0.127,-4.893,1,0.0406,119.993,4,0.648,1
576,0.0028899999999999998,0.525,340320,0.846,1.4499999999999998e-05,3,0.142,-5.893,1,0.0281,155.028,4,0.507,1
577,0.00145,0.619,173760,0.976,0.0,1,0.0936,-2.426,0,0.0937,107.992,4,0.41,0
578,0.25,0.648,228413,0.664,1.18e-06,4,0.33,-6.617000000000001,0,0.16399999999999998,127.917,4,0.484,1
579,0.71,0.745,190402,0.982,3.77e-05,2,0.244,-3.43,1,0.0686,97.039,4,0.865,0
580,0.0918,0.858,197346,0.601,0.0,9,0.057999999999999996,-7.316,1,0.225,97.971,4,0.588,1
581,0.000361,0.27,206587,0.971,1.15e-05,1,0.21,-3.509,0,0.11,127.319,1,0.192,0
582,0.127,0.879,189048,0.626,0.0,7,0.0656,-2.122,1,0.14300000000000002,160.047,4,0.848,0
583,5.520000000000001e-05,0.568,221675,0.9620000000000001,3.06e-05,2,0.341,-5.406000000000001,0,0.0929,114.979,4,0.16699999999999998,0
584,0.0163,0.541,241791,0.733,6.62e-06,2,0.723,-5.505,0,0.0304,125.021,4,0.519,0
585,1.05e-05,0.542,218533,0.988,0.000319,2,0.317,-2.661,0,0.0878,108.061,4,0.25,0
586,5.8599999999999995e-05,0.514,192507,0.917,7.04e-05,10,0.309,-3.612,1,0.0506,96.02600000000001,4,0.48,0
587,0.745,0.413,296467,0.978,2.48e-05,9,0.205,-2.519,0,0.10800000000000001,178.135,4,0.7609999999999999,0
588,7.499999999999999e-06,0.474,240272,0.905,0.0009539999999999999,7,0.48200000000000004,-4.775,1,0.0577,137.995,4,0.47200000000000003,0
589,0.00131,0.514,188200,0.971,0.0005480000000000001,8,0.281,-2.633,1,0.0696,108.008,4,0.48200000000000004,0
590,0.00234,0.45899999999999996,214707,0.879,0.0,7,0.29100000000000004,-4.098,1,0.0518,93.469,4,0.304,1
591,0.764,0.562,178293,0.976,1.18e-06,7,0.425,-5.571000000000001,1,0.109,180.622,4,0.909,0
592,0.00231,0.47700000000000004,188173,0.966,0.0,10,0.172,-4.513,0,0.0579,85.03200000000001,4,0.688,0
593,0.16,0.575,221293,0.614,0.0,7,0.13,-3.252,1,0.0292,103.93299999999999,4,0.198,1
594,0.000272,0.62,204308,0.9009999999999999,1.56e-06,0,0.26,-4.598,1,0.0334,126.98200000000001,4,0.442,0
595,0.000731,0.441,219320,0.815,0.0,3,0.414,-4.088,1,0.0276,164.021,4,0.522,1
596,0.0134,0.42100000000000004,206773,0.858,0.0,1,0.067,-4.535,1,0.0963,173.255,4,0.491,1
597,0.000285,0.45799999999999996,211430,0.99,0.000893,8,0.45399999999999996,-3.717,1,0.183,166.90400000000002,4,0.46,0
598,0.26,0.501,217841,0.67,0.0,1,0.0774,-5.847,1,0.0696,175.895,4,0.614,1
599,0.000133,0.501,147627,0.9890000000000001,1.6e-06,7,0.57,-4.369,1,0.17300000000000001,140.029,4,0.162,0
600,0.0273,0.494,277027,0.672,0.0,3,0.105,-4.877,1,0.0405,156.208,4,0.557,1
601,0.0108,0.628,227311,0.867,0.0,9,0.308,-3.555,1,0.0913,78.043,4,0.597,1
602,0.00366,0.8170000000000001,210800,0.415,0.0,1,0.162,-6.2860000000000005,1,0.0605,100.02600000000001,4,0.325,1
603,0.0529,0.457,212040,0.63,0.00105,2,0.11199999999999999,-6.888,0,0.14400000000000002,146.773,4,0.285,1
604,5.26e-06,0.495,193773,0.948,0.0,1,0.22399999999999998,-2.47,1,0.0497,94.991,4,0.396,0
605,0.0291,0.589,212627,0.6509999999999999,3.2e-06,6,0.111,-5.0969999999999995,1,0.0306,90.01100000000001,4,0.166,1
606,0.429,0.866,202522,0.5589999999999999,0.0,3,0.0817,-5.571000000000001,0,0.0751,128.024,4,0.7290000000000001,0
607,0.000125,0.348,237040,0.986,0.2,8,0.988,-3.1239999999999997,1,0.139,139.903,4,0.129,0
608,0.193,0.423,184000,0.872,0.0,7,0.13699999999999998,-5.515,1,0.0334,160.03799999999998,4,0.563,0
609,0.0295,0.38,280867,0.9079999999999999,0.0,2,0.10099999999999999,-6.425,0,0.193,97.613,4,0.0974,0
610,8.070000000000001e-05,0.569,291427,0.883,7.74e-05,2,0.0883,-4.41,0,0.0747,134.003,4,0.373,0
611,6.38e-05,0.44799999999999995,258400,0.879,0.000772,2,0.11800000000000001,-6.361000000000001,0,0.047,94.99,3,0.218,0
612,0.127,0.698,200105,0.882,0.0,4,0.15,-3.0780000000000003,0,0.0863,106.083,4,0.445,1
613,0.24600000000000002,0.8690000000000001,204502,0.485,0.0,6,0.0765,-5.595,1,0.0545,106.02799999999999,4,0.527,1
614,0.27399999999999997,0.40399999999999997,216187,0.48,8.63e-06,9,0.132,-8.906,0,0.0303,129.162,3,0.2,1
615,0.00296,0.6990000000000001,196813,0.882,0.0544,4,0.13,-3.8960000000000004,0,0.0311,120.016,4,0.657,1
616,4.02e-05,0.295,239387,0.924,0.00462,5,0.377,-3.407,1,0.0678,171.94099999999997,4,0.21899999999999997,0
617,4.7e-05,0.265,170910,0.99,0.00062,6,0.711,-4.444,1,0.16,124.146,4,0.314,0
618,0.000322,0.444,171267,0.971,0.0,4,0.0533,-2.238,0,0.146,89.706,4,0.542,0
619,0.0041600000000000005,0.607,186053,0.6990000000000001,1.7e-06,0,0.0886,-5.99,1,0.057,150.039,4,0.6990000000000001,1
620,0.000455,0.426,191520,0.888,0.0,0,0.306,-3.72,0,0.0987,144.111,4,0.387,0
621,7.07e-06,0.214,226253,0.9640000000000001,0.114,10,0.45299999999999996,-5.247999999999999,0,0.0733,106.536,4,0.32799999999999996,0
622,0.062,0.8340000000000001,170600,0.823,0.0,0,0.185,-4.918,1,0.114,133.039,4,0.763,1
623,4.970000000000001e-05,0.517,228018,0.977,0.0012900000000000001,7,0.105,-4.627,1,0.0741,121.50299999999999,4,0.135,0
624,0.255,0.49,258827,0.743,7.21e-06,0,0.3,-5.155,0,0.0409,89.97399999999999,4,0.363,1
625,0.00594,0.428,229600,0.914,0.0,2,0.309,-3.017,1,0.0762,74.98899999999999,4,0.494,0
626,0.0111,0.235,250093,0.953,0.0,5,0.33399999999999996,-3.946,1,0.127,191.109,4,0.373,0
627,0.295,0.41600000000000004,217440,0.446,0.0,3,0.0825,-6.7829999999999995,1,0.0397,130.886,4,0.0634,1
628,0.153,0.644,183200,0.84,1.35e-06,0,0.294,-6.347,0,0.0511,99.936,4,0.935,1
629,0.000533,0.154,209949,0.976,5.65e-05,11,0.317,-3.41,0,0.24600000000000002,200.02200000000002,4,0.256,0
630,0.0155,0.705,193800,0.8690000000000001,6.2e-06,10,0.107,-5.901,0,0.0519,101.98299999999999,4,0.535,1
631,3.3799999999999995e-05,0.525,237814,0.973,1.15e-06,10,0.267,-4.083,0,0.121,119.949,4,0.397,0
632,0.00747,0.5,239600,0.9359999999999999,0.0,5,0.13,-4.521,0,0.0744,101.48700000000001,4,0.158,0
633,0.226,0.759,207458,0.578,0.0,9,0.091,-3.742,1,0.0521,118.035,4,0.39899999999999997,1
634,0.00647,0.473,252875,0.956,0.0,4,0.14,-3.3760000000000003,0,0.0609,89.868,4,0.426,0
635,0.0953,0.765,230907,0.68,0.0009,11,0.138,-6.306,1,0.0932,129.998,4,0.462,1
636,0.7959999999999999,0.52,262260,0.33899999999999997,0.0,0,0.1,-10.722000000000001,1,0.0566,65.995,4,0.11199999999999999,1
637,0.155,0.37799999999999995,244107,0.841,0.000147,2,0.293,-4.897,1,0.0326,164.21099999999998,4,0.84,0
638,0.0106,0.5710000000000001,214853,0.805,0.0,9,0.0864,-4.985,0,0.129,135.908,4,0.35600000000000004,1
639,0.0333,0.47700000000000004,222440,0.6629999999999999,0.0,6,0.145,-5.792999999999999,0,0.0285,94.084,4,0.344,1
640,0.00037999999999999997,0.35200000000000004,239187,0.99,6.31e-06,1,0.0371,-4.276,1,0.165,195.91099999999997,4,0.255,0
641,0.0109,0.6659999999999999,210893,0.723,0.00047000000000000004,1,0.0507,-6.164,1,0.268,192.024,4,0.7390000000000001,1
642,0.0545,0.706,221372,0.875,2.13e-06,1,0.0795,-4.7989999999999995,1,0.0333,118.98899999999999,4,0.665,1
643,0.0006940000000000001,0.521,169960,0.96,0.0,6,0.242,-2.6239999999999997,1,0.085,101.954,4,0.36,0
644,0.253,0.612,211360,0.875,0.0,1,0.423,-6.032,1,0.35100000000000003,99.882,4,0.823,1
645,0.07400000000000001,0.5589999999999999,230680,0.6829999999999999,0.0,2,0.154,-7.744,1,0.0431,149.953,4,0.581,1
646,0.588,0.615,159460,0.909,0.0,1,0.10099999999999999,-2.633,0,0.0708,170.02599999999998,4,0.897,0
647,2e-05,0.361,232664,0.9540000000000001,0.223,2,0.321,-4.0969999999999995,1,0.0575,172.94400000000002,4,0.17600000000000002,0
648,0.0397,0.486,151960,0.948,0.0,9,0.258,-4.61,1,0.20800000000000002,110.03299999999999,4,0.188,0
649,0.0005070000000000001,0.153,379520,0.898,0.00446,8,0.106,-6.145,1,0.168,101.029,4,0.0435,0
650,0.0077,0.654,203680,0.745,3.24e-05,1,0.0639,-4.843,0,0.0607,119.89,4,0.14300000000000002,1
651,0.43,0.685,178426,0.902,2.12e-06,6,0.0738,-2.642,1,0.0789,90.038,4,0.961,0
652,0.0014,0.49200000000000005,157333,0.9690000000000001,1.32e-06,9,0.0787,-4.419,1,0.0491,95.13600000000001,4,0.5379999999999999,1
653,0.000154,0.469,233024,0.8490000000000001,0.00512,3,0.175,-4.58,1,0.0353,143.006,4,0.295,0
654,3.12e-05,0.28,260560,0.9129999999999999,1.9e-05,1,0.0631,-3.659,0,0.106,136.157,3,0.35100000000000003,0
655,0.000557,0.20199999999999999,223280,0.883,0.0,8,0.385,-4.772,1,0.0974,94.84700000000001,4,0.341,0
656,0.6559999999999999,0.359,157974,0.444,0.0,3,0.163,-5.962999999999999,1,0.0318,124.682,4,0.29,1
657,0.000153,0.239,274640,0.9490000000000001,0.0018100000000000002,3,0.409,-4.39,1,0.10300000000000001,127.14,3,0.10800000000000001,0
658,0.0458,0.622,225013,0.5710000000000001,0.0,0,0.122,-5.337999999999999,0,0.0493,81.059,4,0.635,1
659,0.0228,0.6890000000000001,205027,0.8859999999999999,0.0,11,0.275,-4.266,1,0.0424,142.017,4,0.9359999999999999,1
660,0.0254,0.513,242560,0.855,0.000399,4,0.51,-6.297999999999999,0,0.102,129.061,4,0.28800000000000003,0
661,1.18e-05,0.496,198800,0.982,0.000866,5,0.312,-2.844,1,0.153,140.03,4,0.256,0
662,0.000167,0.59,206778,0.9590000000000001,1.92e-05,1,0.0971,-4.136,1,0.040999999999999995,105.016,4,0.695,0
663,0.0568,0.504,215699,0.436,0.002,6,0.23800000000000002,-8.212,0,0.0474,147.955,4,0.426,1
664,0.0114,0.632,215414,0.701,0.0,7,0.10800000000000001,-5.921,1,0.146,162.958,4,0.49700000000000005,1
665,0.708,0.5710000000000001,144747,0.9109999999999999,0.0,0,0.821,-3.298,1,0.18100000000000002,169.985,4,0.63,0
666,0.11900000000000001,0.473,186813,0.777,7.87e-05,9,0.6709999999999999,-3.698,1,0.059000000000000004,136.249,4,0.21,1
667,0.255,0.502,243491,0.7859999999999999,0.0,9,0.65,-4.378,0,0.317,169.021,4,0.7390000000000001,1
668,0.00011499999999999999,0.465,238880,0.985,0.0,6,0.21,-2.237,0,0.13699999999999998,125.021,4,0.23,0
669,0.0799,0.9309999999999999,199440,0.6759999999999999,2.6000000000000002e-05,2,0.10099999999999999,-3.39,1,0.0701,129.933,4,0.0966,0
670,0.00032900000000000003,0.294,203560,0.9740000000000001,0.0,3,0.21,-2.066,0,0.207,143.842,4,0.131,0
671,0.0010400000000000001,0.445,214955,0.985,0.000139,0,0.44799999999999995,-1.723,0,0.159,138.035,4,0.23399999999999999,0
672,0.00010400000000000001,0.47200000000000003,203947,0.96,8.27e-05,1,0.264,-2.386,1,0.0835,169.926,4,0.7390000000000001,0
673,0.263,0.614,331324,0.812,1.1400000000000001e-05,7,0.102,-5.849,0,0.0416,120.01899999999999,4,0.726,1
674,0.11800000000000001,0.561,208733,0.674,0.0,4,0.111,-4.882,0,0.0818,148.127,4,0.38299999999999995,1
675,1.52e-05,0.455,236184,0.992,1.52e-06,2,0.344,-2.125,0,0.10800000000000001,140.025,4,0.22,0
676,0.386,0.688,268320,0.853,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,1
677,0.0029,0.555,266960,0.682,0.0,0,0.0662,-5.711,1,0.0269,105.98700000000001,4,0.38299999999999995,1
678,0.81,0.5870000000000001,228449,0.36700000000000005,0.0,11,0.209,-7.485,0,0.0275,76.946,4,0.37,1
679,0.007490000000000001,0.312,235893,0.946,2.93e-06,4,0.28800000000000003,-3.2089999999999996,0,0.107,189.892,4,0.297,1
680,0.133,0.6940000000000001,201122,0.7120000000000001,0.0,7,0.21100000000000002,-3.923,0,0.046,98.022,4,0.799,1
681,0.00143,0.541,208693,0.904,0.0,7,0.193,-3.0010000000000003,1,0.0435,98.12200000000001,4,0.541,0
683,3.3e-05,0.171,237187,0.993,0.0,1,0.13,-2.5810000000000004,0,0.165,160.137,4,0.353,0
684,0.000113,0.40399999999999997,217600,0.8320000000000001,0.00223,2,0.322,-4.376,0,0.0442,149.899,4,0.259,0
