acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,class
788,0.492,https://api.spotify.com/v1/audio-analysis/3eGW7ztny3cS50rqKMSg5Q,0.719,143773,0.819,3eGW7ztny3cS50rqKMSg5Q,0.0,5,0.108,-5.067,1,0.0528,90.008,4,https://api.spotify.com/v1/tracks/3eGW7ztny3cS50rqKMSg5Q,audio_features,spotify:track:3eGW7ztny3cS50rqKMSg5Q,0.719,0
789,0.221,https://api.spotify.com/v1/audio-analysis/2avaSeKHI5l4sLruVfLdi2,0.651,230720,0.665,2avaSeKHI5l4sLruVfLdi2,7.91e-06,9,0.0403,-7.43,0,0.0269,97.996,4,https://api.spotify.com/v1/tracks/2avaSeKHI5l4sLruVfLdi2,audio_features,spotify:track:2avaSeKHI5l4sLruVfLdi2,0.647,1
790,0.00658,https://api.spotify.com/v1/audio-analysis/2FML7gk7ac6quGFIjvkDb3,0.472,393480,0.772,2FML7gk7ac6quGFIjvkDb3,5.65e-05,5,0.132,-5.928,1,0.0316,139.993,4,https://api.spotify.com/v1/tracks/2FML7gk7ac6quGFIjvkDb3,audio_features,spotify:track:2FML7gk7ac6quGFIjvkDb3,0.6,1
791,0.672,https://api.spotify.com/v1/audio-analysis/6m5ScKN8fvMAfW2QcnreE4,0.372,232000,0.945,6m5ScKN8fvMAfW2QcnreE4,0.0,5,0.799,-2.686,1,0.136,179.813,4,https://api.spotify.com/v1/tracks/6m5ScKN8fvMAfW2QcnreE4,audio_features,spotify:track:6m5ScKN8fvMAfW2QcnreE4,0.457,0
792,0.00714,https://api.spotify.com/v1/audio-analysis/0k93MXOj0kSXo84SvSDeUz,0.689,206320,0.711,0k93MXOj0kSXo84SvSDeUz,0.000499,8,0.135,-5.027,0,0.0455,115.048,4,https://api.spotify.com/v1/tracks/0k93MXOj0kSXo84SvSDeUz,audio_features,spotify:track:0k93MXOj0kSXo84SvSDeUz,0.566,1
793,0.0461,https://api.spotify.com/v1/audio-analysis/4rEewUBeCHGkKoPX4DJNq1,0.472,209280,0.632,4rEewUBeCHGkKoPX4DJNq1,0.0,10,0.119,-6.532,1,0.0294,150.113,3,https://api.spotify.com/v1/tracks/4rEewUBeCHGkKoPX4DJNq1,audio_features,spotify:track:4rEewUBeCHGkKoPX4DJNq1,0.185,1
794,0.000897,https://api.spotify.com/v1/audio-analysis/4vcIcTi0kKF9TYOqK599qA,0.41,196320,0.958,4vcIcTi0kKF9TYOqK599qA,0.00875,11,0.103,-3.417,0,0.147,158.101,4,https://api.spotify.com/v1/tracks/4vcIcTi0kKF9TYOqK599qA,audio_features,spotify:track:4vcIcTi0kKF9TYOqK599qA,0.502,0
795,0.00131,https://api.spotify.com/v1/audio-analysis/4ebvIZNTMzvDda6FNonTli,0.539,172813,0.837,4ebvIZNTMzvDda6FNonTli,0.0,9,0.347,-4.178,0,0.039,94.918,4,https://api.spotify.com/v1/tracks/4ebvIZNTMzvDda6FNonTli,audio_features,spotify:track:4ebvIZNTMzvDda6FNonTli,0.455,1
796,0.249,https://api.spotify.com/v1/audio-analysis/3eC7m9LqUzqDWJsU9rKcLO,0.51,154435,0.302,3eC7m9LqUzqDWJsU9rKcLO,0.000208,0,0.12,-9.113,1,0.0314,125.793,5,https://api.spotify.com/v1/tracks/3eC7m9LqUzqDWJsU9rKcLO,audio_features,spotify:track:3eC7m9LqUzqDWJsU9rKcLO,0.163,1
797,0.592,https://api.spotify.com/v1/audio-analysis/1TAC5SANfK7l6wGHtUQ7MX,0.767,229805,0.938,1TAC5SANfK7l6wGHtUQ7MX,0.0193,5,0.118,-4.433,0,0.0505,123.992,4,https://api.spotify.com/v1/tracks/1TAC5SANfK7l6wGHtUQ7MX,audio_features,spotify:track:1TAC5SANfK7l6wGHtUQ7MX,0.868,1
798,0.67,https://api.spotify.com/v1/audio-analysis/2IMQqU7JsbvoN6RN65aSNA,0.493,180320,0.845,2IMQqU7JsbvoN6RN65aSNA,0.0,4,0.875,-2.43,0,0.113,167.85,4,https://api.spotify.com/v1/tracks/2IMQqU7JsbvoN6RN65aSNA,audio_features,spotify:track:2IMQqU7JsbvoN6RN65aSNA,0.618,0
799,0.135,https://api.spotify.com/v1/audio-analysis/5oC0AAgJ7RoWOT3HznLMe1,0.545,218453,0.815,5oC0AAgJ7RoWOT3HznLMe1,0.0,6,0.148,-3.197,0,0.0868,170.058,4,https://api.spotify.com/v1/tracks/5oC0AAgJ7RoWOT3HznLMe1,audio_features,spotify:track:5oC0AAgJ7RoWOT3HznLMe1,0.758,0
800,0.000932,https://api.spotify.com/v1/audio-analysis/3hb2ScEVkGchcAQqrPLP0R,0.513,258920,0.877,3hb2ScEVkGchcAQqrPLP0R,0.000163,8,0.136,-3.756,1,0.0292,145.919,4,https://api.spotify.com/v1/tracks/3hb2ScEVkGchcAQqrPLP0R,audio_features,spotify:track:3hb2ScEVkGchcAQqrPLP0R,0.389,1
801,0.136,https://api.spotify.com/v1/audio-analysis/4fmBVL01vvKiJAuihK0Tac,0.781,209707,0.658,4fmBVL01vvKiJAuihK0Tac,0.0,7,0.101,-7.128,0,0.115,90.017,4,https://api.spotify.com/v1/tracks/4fmBVL01vvKiJAuihK0Tac,audio_features,spotify:track:4fmBVL01vvKiJAuihK0Tac,0.775,1
802,0.0423,https://api.spotify.com/v1/audio-analysis/4kTd0TND65MUY4BlcmJ2cM,0.698,161133,0.627,4kTd0TND65MUY4BlcmJ2cM,7.16e-06,2,0.0834,-6.481,1,0.036,91.989,4,https://api.spotify.com/v1/tracks/4kTd0TND65MUY4BlcmJ2cM,audio_features,spotify:track:4kTd0TND65MUY4BlcmJ2cM,0.796,1
803,0.61,https://api.spotify.com/v1/audio-analysis/0iWUW8UNkmyUa8Aa6anow6,0.519,231760,0.515,0iWUW8UNkmyUa8Aa6anow6,5.66e-05,5,0.107,-9.448,1,0.031,80.329,4,https://api.spotify.com/v1/tracks/0iWUW8UNkmyUa8Aa6anow6,audio_features,spotify:track:0iWUW8UNkmyUa8Aa6anow6,0.714,1
804,0.0192,https://api.spotify.com/v1/audio-analysis/2hdy9Wt9qp7M7d0U3ossu2,0.717,216520,0.587,2hdy9Wt9qp7M7d0U3ossu2,0.0,4,0.0523,-7.296,0,0.0339,129.954,4,https://api.spotify.com/v1/tracks/2hdy9Wt9qp7M7d0U3ossu2,audio_features,spotify:track:2hdy9Wt9qp7M7d0U3ossu2,0.544,1
805,0.0322,https://api.spotify.com/v1/audio-analysis/4QvTOAIVxL3NGgrIYU97pj,0.709,189333,0.721,4QvTOAIVxL3NGgrIYU97pj,0.000309,2,0.355,-3.52,1,0.0281,112.019,4,https://api.spotify.com/v1/tracks/4QvTOAIVxL3NGgrIYU97pj,audio_features,spotify:track:4QvTOAIVxL3NGgrIYU97pj,0.801,1
806,0.0661,https://api.spotify.com/v1/audio-analysis/01v7kv0RTVaX4Vs8GcOGOP,0.401,327027,0.723,01v7kv0RTVaX4Vs8GcOGOP,1.91e-06,6,0.233,-5.26,1,0.0583,160.048,4,https://api.spotify.com/v1/tracks/01v7kv0RTVaX4Vs8GcOGOP,audio_features,spotify:track:01v7kv0RTVaX4Vs8GcOGOP,0.224,1
807,0.000172,https://api.spotify.com/v1/audio-analysis/5lnhmR6sRpEr3N3Nuu0TNe,0.51,212693,0.987,5lnhmR6sRpEr3N3Nuu0TNe,0.0,1,0.27,-2.375,0,0.139,114.999,4,https://api.spotify.com/v1/tracks/5lnhmR6sRpEr3N3Nuu0TNe,audio_features,spotify:track:5lnhmR6sRpEr3N3Nuu0TNe,0.147,0
808,0.0098,https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d,0.602,216013,0.923,1yjY7rpaAQvKwpdUliHx0d,0.0,5,0.0561,-3.763,1,0.044,136.01,4,https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d,audio_features,spotify:track:1yjY7rpaAQvKwpdUliHx0d,0.765,1
809,0.0335,https://api.spotify.com/v1/audio-analysis/0QQnhWfTBGAzZiTj92fVFn,0.708,213213,0.553,0QQnhWfTBGAzZiTj92fVFn,0.0,5,0.101,-6.319,0,0.0262,94.977,4,https://api.spotify.com/v1/tracks/0QQnhWfTBGAzZiTj92fVFn,audio_features,spotify:track:0QQnhWfTBGAzZiTj92fVFn,0.589,1
810,0.00022,https://api.spotify.com/v1/audio-analysis/3F0MYEGTaVd3GF3aUAXMsM,0.539,216733,0.954,3F0MYEGTaVd3GF3aUAXMsM,1.71e-05,8,0.385,-3.704,1,0.0601,107.983,4,https://api.spotify.com/v1/tracks/3F0MYEGTaVd3GF3aUAXMsM,audio_features,spotify:track:3F0MYEGTaVd3GF3aUAXMsM,0.596,1
811,0.0809,https://api.spotify.com/v1/audio-analysis/1sh64XzwYjO0jWEQzfFisJ,0.716,166448,0.869,1sh64XzwYjO0jWEQzfFisJ,0.0,4,0.153,-2.897,0,0.174,134.907,4,https://api.spotify.com/v1/tracks/1sh64XzwYjO0jWEQzfFisJ,audio_features,spotify:track:1sh64XzwYjO0jWEQzfFisJ,0.761,0
812,0.000489,https://api.spotify.com/v1/audio-analysis/1yryMsXAGBK79VOrGe1qEe,0.482,212893,0.963,1yryMsXAGBK79VOrGe1qEe,0.000345,1,0.282,-4.141,1,0.0588,154.083,4,https://api.spotify.com/v1/tracks/1yryMsXAGBK79VOrGe1qEe,audio_features,spotify:track:1yryMsXAGBK79VOrGe1qEe,0.648,0
813,0.0254,https://api.spotify.com/v1/audio-analysis/31MkGwj0SWgZaTvEt5Hgxv,0.386,271520,0.594,31MkGwj0SWgZaTvEt5Hgxv,3.03e-06,1,0.0873,-6.186,1,0.0565,113.843,4,https://api.spotify.com/v1/tracks/31MkGwj0SWgZaTvEt5Hgxv,audio_features,spotify:track:31MkGwj0SWgZaTvEt5Hgxv,0.187,1
814,0.000261,https://api.spotify.com/v1/audio-analysis/0aHOEWCgpvygw0AmFXa9on,0.525,217853,0.934,0aHOEWCgpvygw0AmFXa9on,8.9e-05,4,0.298,-3.007,0,0.0668,126.994,4,https://api.spotify.com/v1/tracks/0aHOEWCgpvygw0AmFXa9on,audio_features,spotify:track:0aHOEWCgpvygw0AmFXa9on,0.361,0
815,0.748,https://api.spotify.com/v1/audio-analysis/7z5NVCKp62kmRBwuI7pF2S,0.658,196466,0.45,7z5NVCKp62kmRBwuI7pF2S,7.46e-06,9,0.0813,-8.296,1,0.0874,141.74,4,https://api.spotify.com/v1/tracks/7z5NVCKp62kmRBwuI7pF2S,audio_features,spotify:track:7z5NVCKp62kmRBwuI7pF2S,0.405,1
816,2.14e-05,https://api.spotify.com/v1/audio-analysis/3rQt8UeXzK2GQpyMwiatD9,0.447,193893,0.794,3rQt8UeXzK2GQpyMwiatD9,0.0,9,0.242,-3.604,0,0.0469,145.997,4,https://api.spotify.com/v1/tracks/3rQt8UeXzK2GQpyMwiatD9,audio_features,spotify:track:3rQt8UeXzK2GQpyMwiatD9,0.673,0
817,0.00197,https://api.spotify.com/v1/audio-analysis/48uRJjXLBTNccC97iWccWk,0.456,220747,0.879,48uRJjXLBTNccC97iWccWk,0.0,9,0.095,-3.457,0,0.0353,148.131,4,https://api.spotify.com/v1/tracks/48uRJjXLBTNccC97iWccWk,audio_features,spotify:track:48uRJjXLBTNccC97iWccWk,0.536,1
818,0.182,https://api.spotify.com/v1/audio-analysis/24YvUQnuPL8gObCfSnAobH,0.677,216773,0.89,24YvUQnuPL8gObCfSnAobH,0.0,1,0.0826,-4.448,0,0.0418,97.012,4,https://api.spotify.com/v1/tracks/24YvUQnuPL8gObCfSnAobH,audio_features,spotify:track:24YvUQnuPL8gObCfSnAobH,0.764,1
819,0.00137,https://api.spotify.com/v1/audio-analysis/2ZICF8SFI5tHttaLJKMY1X,0.509,149640,0.93,2ZICF8SFI5tHttaLJKMY1X,0.0,0,0.152,-2.689,0,0.0474,154.95,4,https://api.spotify.com/v1/tracks/2ZICF8SFI5tHttaLJKMY1X,audio_features,spotify:track:2ZICF8SFI5tHttaLJKMY1X,0.783,1
820,0.000284,https://api.spotify.com/v1/audio-analysis/2NniAhAtkRACaMeYt48xlD,0.591,247947,0.935,2NniAhAtkRACaMeYt48xlD,0.000278,6,0.142,-2.664,1,0.0478,140.043,4,https://api.spotify.com/v1/tracks/2NniAhAtkRACaMeYt48xlD,audio_features,spotify:track:2NniAhAtkRACaMeYt48xlD,0.736,1
821,0.000802,https://api.spotify.com/v1/audio-analysis/051XospGUA6g9pGnfqJoTd,0.273,215972,0.952,051XospGUA6g9pGnfqJoTd,0.0,11,0.194,-2.705,0,0.0778,167.833,4,https://api.spotify.com/v1/tracks/051XospGUA6g9pGnfqJoTd,audio_features,spotify:track:051XospGUA6g9pGnfqJoTd,0.627,0
822,0.00796,https://api.spotify.com/v1/audio-analysis/2zt39AH0vDaEZojtwUUZLz,0.3,225853,0.938,2zt39AH0vDaEZojtwUUZLz,0.0249,4,0.297,-2.59,0,0.0678,169.929,4,https://api.spotify.com/v1/tracks/2zt39AH0vDaEZojtwUUZLz,audio_features,spotify:track:2zt39AH0vDaEZojtwUUZLz,0.497,0
823,0.694,https://api.spotify.com/v1/audio-analysis/5ivF4eQBqJiVL5IAE9jRyl,0.585,240166,0.303,5ivF4eQBqJiVL5IAE9jRyl,0.0,4,0.115,-10.058,1,0.0398,136.703,3,https://api.spotify.com/v1/tracks/5ivF4eQBqJiVL5IAE9jRyl,audio_features,spotify:track:5ivF4eQBqJiVL5IAE9jRyl,0.142,1
824,0.0143,https://api.spotify.com/v1/audio-analysis/7oVEtyuv9NBmnytsCIsY5I,0.585,230253,0.972,7oVEtyuv9NBmnytsCIsY5I,0.0,9,0.0707,-4.45,0,0.0534,110.006,4,https://api.spotify.com/v1/tracks/7oVEtyuv9NBmnytsCIsY5I,audio_features,spotify:track:7oVEtyuv9NBmnytsCIsY5I,0.585,1
825,0.0342,https://api.spotify.com/v1/audio-analysis/2NndVSwPHB63cXjSMz4o0T,0.474,205840,0.977,2NndVSwPHB63cXjSMz4o0T,0.0,9,0.105,-2.919,0,0.0556,94.872,4,https://api.spotify.com/v1/tracks/2NndVSwPHB63cXjSMz4o0T,audio_features,spotify:track:2NndVSwPHB63cXjSMz4o0T,0.194,0
826,0.543,https://api.spotify.com/v1/audio-analysis/00hVU6kDP67JHurfwG2dtq,0.645,253080,0.417,00hVU6kDP67JHurfwG2dtq,0.0,4,0.0982,-7.022,1,0.029,77.054,4,https://api.spotify.com/v1/tracks/00hVU6kDP67JHurfwG2dtq,audio_features,spotify:track:00hVU6kDP67JHurfwG2dtq,0.256,1
827,2.53e-05,https://api.spotify.com/v1/audio-analysis/3imITUqEhkebNbOoS1yrWm,0.342,202640,0.981,3imITUqEhkebNbOoS1yrWm,0.0,2,0.343,-3.228,0,0.14,160.083,4,https://api.spotify.com/v1/tracks/3imITUqEhkebNbOoS1yrWm,audio_features,spotify:track:3imITUqEhkebNbOoS1yrWm,0.207,1
828,0.0824,https://api.spotify.com/v1/audio-analysis/1u8c2t2Cy7UBoG4ArRcF5g,0.752,231827,0.708,1u8c2t2Cy7UBoG4ArRcF5g,0.0,5,0.088,-5.462,1,0.0525,96.033,4,https://api.spotify.com/v1/tracks/1u8c2t2Cy7UBoG4ArRcF5g,audio_features,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,0.546,1
829,0.00527,https://api.spotify.com/v1/audio-analysis/0LT7C0UoSeddG1IVGcoFl6,0.467,288852,0.732,0LT7C0UoSeddG1IVGcoFl6,0.0,11,0.0715,-6.061,0,0.0665,159.96,4,https://api.spotify.com/v1/tracks/0LT7C0UoSeddG1IVGcoFl6,audio_features,spotify:track:0LT7C0UoSeddG1IVGcoFl6,0.35,0
830,0.00196,https://api.spotify.com/v1/audio-analysis/4xNWgZk6JYtkjbox2CWnHQ,0.267,222467,0.923,4xNWgZk6JYtkjbox2CWnHQ,0.00693,8,0.25,-4.801,1,0.162,171.421,4,https://api.spotify.com/v1/tracks/4xNWgZk6JYtkjbox2CWnHQ,audio_features,spotify:track:4xNWgZk6JYtkjbox2CWnHQ,0.722,0
831,2.47e-05,https://api.spotify.com/v1/audio-analysis/4vpx7k6ZJ1KfPuqK9Vo9bR,0.473,253280,0.973,4vpx7k6ZJ1KfPuqK9Vo9bR,7.21e-06,8,0.415,-3.862,1,0.0646,140.012,4,https://api.spotify.com/v1/tracks/4vpx7k6ZJ1KfPuqK9Vo9bR,audio_features,spotify:track:4vpx7k6ZJ1KfPuqK9Vo9bR,0.492,0
832,0.00283,https://api.spotify.com/v1/audio-analysis/3cJP8wmNuRkq58Z2cQPB81,0.217,404257,0.787,3cJP8wmNuRkq58Z2cQPB81,0.00504,9,0.0775,-5.579,0,0.0596,132.964,4,https://api.spotify.com/v1/tracks/3cJP8wmNuRkq58Z2cQPB81,audio_features,spotify:track:3cJP8wmNuRkq58Z2cQPB81,0.0721,0
833,0.000106,https://api.spotify.com/v1/audio-analysis/11BxlJY3ek3feYJy78Zdtc,0.374,230920,0.96,11BxlJY3ek3feYJy78Zdtc,8.88e-06,1,0.35,-3.427,0,0.135,159.046,4,https://api.spotify.com/v1/tracks/11BxlJY3ek3feYJy78Zdtc,audio_features,spotify:track:11BxlJY3ek3feYJy78Zdtc,0.381,0
834,0.202,https://api.spotify.com/v1/audio-analysis/3MjUtNVVq3C8Fn0MP3zhXa,0.759,211067,0.699,3MjUtNVVq3C8Fn0MP3zhXa,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,audio_features,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,0.907,1
835,0.127,https://api.spotify.com/v1/audio-analysis/0DKNNR9iDjwfCEpMiFXMJq,0.597,235200,0.931,0DKNNR9iDjwfCEpMiFXMJq,0.0,11,0.0504,-4.591,0,0.0984,92.003,4,https://api.spotify.com/v1/tracks/0DKNNR9iDjwfCEpMiFXMJq,audio_features,spotify:track:0DKNNR9iDjwfCEpMiFXMJq,0.534,0
836,0.000328,https://api.spotify.com/v1/audio-analysis/5m2qjO0boOyrDnkrlWjAUC,0.277,246493,0.96,5m2qjO0boOyrDnkrlWjAUC,0.00101,3,0.119,-3.473,1,0.127,121.361,4,https://api.spotify.com/v1/tracks/5m2qjO0boOyrDnkrlWjAUC,audio_features,spotify:track:5m2qjO0boOyrDnkrlWjAUC,0.0881,0
837,0.00101,https://api.spotify.com/v1/audio-analysis/0c6BN6aPMz7nKZy1y83Zpn,0.492,264773,0.98,0c6BN6aPMz7nKZy1y83Zpn,3.94e-05,8,0.662,-2.577,1,0.118,95.105,4,https://api.spotify.com/v1/tracks/0c6BN6aPMz7nKZy1y83Zpn,audio_features,spotify:track:0c6BN6aPMz7nKZy1y83Zpn,0.305,0
838,0.0169,https://api.spotify.com/v1/audio-analysis/1XGmzt0PVuFgQYYnV2It7A,0.741,231173,0.742,1XGmzt0PVuFgQYYnV2It7A,0.0,4,0.293,-4.774,1,0.0395,110.018,4,https://api.spotify.com/v1/tracks/1XGmzt0PVuFgQYYnV2It7A,audio_features,spotify:track:1XGmzt0PVuFgQYYnV2It7A,0.521,1
839,0.0302,https://api.spotify.com/v1/audio-analysis/5YX2R55h76mamgXwsvBRlH,0.684,170560,0.622,5YX2R55h76mamgXwsvBRlH,1.09e-06,2,0.277,-5.313,1,0.0334,125.974,3,https://api.spotify.com/v1/tracks/5YX2R55h76mamgXwsvBRlH,audio_features,spotify:track:5YX2R55h76mamgXwsvBRlH,0.368,1
840,2.14e-05,https://api.spotify.com/v1/audio-analysis/1cJsFNsFaBjPU5Ev0fghvX,0.498,194973,0.946,1cJsFNsFaBjPU5Ev0fghvX,0.00159,2,0.239,-4.638,1,0.0527,129.979,4,https://api.spotify.com/v1/tracks/1cJsFNsFaBjPU5Ev0fghvX,audio_features,spotify:track:1cJsFNsFaBjPU5Ev0fghvX,0.0874,0
841,0.00478,https://api.spotify.com/v1/audio-analysis/6mKvriTiArIIJWa2IEQ3dN,0.385,211813,0.979,6mKvriTiArIIJWa2IEQ3dN,7.99e-06,1,0.372,-3.716,0,0.0902,161.986,4,https://api.spotify.com/v1/tracks/6mKvriTiArIIJWa2IEQ3dN,audio_features,spotify:track:6mKvriTiArIIJWa2IEQ3dN,0.257,0
842,0.000739,https://api.spotify.com/v1/audio-analysis/2pmtavvgqZN52EePYxutgk,0.593,239853,0.781,2pmtavvgqZN52EePYxutgk,0.0,8,0.225,-5.292,0,0.0547,103.024,4,https://api.spotify.com/v1/tracks/2pmtavvgqZN52EePYxutgk,audio_features,spotify:track:2pmtavvgqZN52EePYxutgk,0.575,1
843,0.0348,https://api.spotify.com/v1/audio-analysis/5y6pj7OeBFF0CVgZKhRbOG,0.777,211773,0.895,5y6pj7OeBFF0CVgZKhRbOG,0.0,4,0.317,-4.464,1,0.0618,111.987,4,https://api.spotify.com/v1/tracks/5y6pj7OeBFF0CVgZKhRbOG,audio_features,spotify:track:5y6pj7OeBFF0CVgZKhRbOG,0.826,1
844,0.787,https://api.spotify.com/v1/audio-analysis/202waDy9urXGKsevTd1aKx,0.575,253216,0.778,202waDy9urXGKsevTd1aKx,0.0,0,0.345,-5.648,1,0.172,179.281,4,https://api.spotify.com/v1/tracks/202waDy9urXGKsevTd1aKx,audio_features,spotify:track:202waDy9urXGKsevTd1aKx,0.958,0
845,0.148,https://api.spotify.com/v1/audio-analysis/1839RWzPRZCVgvamu4sHSN,0.59,191331,0.871,1839RWzPRZCVgvamu4sHSN,0.0,11,0.0739,-3.353,0,0.0891,134.956,4,https://api.spotify.com/v1/tracks/1839RWzPRZCVgvamu4sHSN,audio_features,spotify:track:1839RWzPRZCVgvamu4sHSN,0.304,1
846,0.000631,https://api.spotify.com/v1/audio-analysis/1VY823dFzI9L8BEf2X7B5I,0.555,248853,0.988,1VY823dFzI9L8BEf2X7B5I,0.000188,1,0.0565,-3.745,0,0.101,136.005,4,https://api.spotify.com/v1/tracks/1VY823dFzI9L8BEf2X7B5I,audio_features,spotify:track:1VY823dFzI9L8BEf2X7B5I,0.547,0
847,0.0775,https://api.spotify.com/v1/audio-analysis/4xRSLYsW0Y4FCnkFqyuJdF,0.667,148640,0.954,4xRSLYsW0Y4FCnkFqyuJdF,0.0,1,0.0456,-3.083,0,0.0624,81.499,4,https://api.spotify.com/v1/tracks/4xRSLYsW0Y4FCnkFqyuJdF,audio_features,spotify:track:4xRSLYsW0Y4FCnkFqyuJdF,0.935,0
848,0.000365,https://api.spotify.com/v1/audio-analysis/3Vx5EMx2hGxTKxJa30zHz5,0.534,238307,0.934,3Vx5EMx2hGxTKxJa30zHz5,0.000645,1,0.0888,-3.195,1,0.0489,100.545,4,https://api.spotify.com/v1/tracks/3Vx5EMx2hGxTKxJa30zHz5,audio_features,spotify:track:3Vx5EMx2hGxTKxJa30zHz5,0.428,0
849,0.0765,https://api.spotify.com/v1/audio-analysis/6lFUdRItQEsEuD7dSINL47,0.54,231107,0.661,6lFUdRItQEsEuD7dSINL47,0.0,3,0.125,-5.534,0,0.0381,90.012,4,https://api.spotify.com/v1/tracks/6lFUdRItQEsEuD7dSINL47,audio_features,spotify:track:6lFUdRItQEsEuD7dSINL47,0.506,0
850,3.84e-05,https://api.spotify.com/v1/audio-analysis/13D36vAQxgYzwK1qI3IVGr,0.416,236293,0.963,13D36vAQxgYzwK1qI3IVGr,0.00047,6,0.274,-2.285,1,0.104,112.41,4,https://api.spotify.com/v1/tracks/13D36vAQxgYzwK1qI3IVGr,audio_features,spotify:track:13D36vAQxgYzwK1qI3IVGr,0.455,0
851,0.00563,https://api.spotify.com/v1/audio-analysis/7KCxIlMJWHk6felJtulp33,0.541,215314,0.91,7KCxIlMJWHk6felJtulp33,0.0,6,0.446,-7.668,0,0.0504,120.094,4,https://api.spotify.com/v1/tracks/7KCxIlMJWHk6felJtulp33,audio_features,spotify:track:7KCxIlMJWHk6felJtulp33,0.418,0
852,0.126,https://api.spotify.com/v1/audio-analysis/6RjW45KHJ6kgI2xQ1aFa52,0.667,198907,0.619,6RjW45KHJ6kgI2xQ1aFa52,0.0,2,0.101,-4.933,1,0.151,169.865,4,https://api.spotify.com/v1/tracks/6RjW45KHJ6kgI2xQ1aFa52,audio_features,spotify:track:6RjW45KHJ6kgI2xQ1aFa52,0.427,1
853,0.831,https://api.spotify.com/v1/audio-analysis/6saCF763rLojX4G1EwFmcx,0.697,127399,0.751,6saCF763rLojX4G1EwFmcx,0.0,9,0.168,-7.569,0,0.119,81.341,4,https://api.spotify.com/v1/tracks/6saCF763rLojX4G1EwFmcx,audio_features,spotify:track:6saCF763rLojX4G1EwFmcx,0.903,0
854,0.115,https://api.spotify.com/v1/audio-analysis/1ASQSdVgFVwDMOAXn2Tvvh,0.715,225293,0.775,1ASQSdVgFVwDMOAXn2Tvvh,0.0,0,0.161,-4.534,1,0.199,97.979,4,https://api.spotify.com/v1/tracks/1ASQSdVgFVwDMOAXn2Tvvh,audio_features,spotify:track:1ASQSdVgFVwDMOAXn2Tvvh,0.724,1
855,0.0014,https://api.spotify.com/v1/audio-analysis/1p1nO35bbi4ZlQgjIA4oa4,0.309,231533,0.912,1p1nO35bbi4ZlQgjIA4oa4,0.000271,4,0.582,-3.881,0,0.0646,183.035,3,https://api.spotify.com/v1/tracks/1p1nO35bbi4ZlQgjIA4oa4,audio_features,spotify:track:1p1nO35bbi4ZlQgjIA4oa4,0.302,1
856,8.76e-06,https://api.spotify.com/v1/audio-analysis/5N606F9qK4TIkkGO3xPFnr,0.517,235507,0.977,5N606F9qK4TIkkGO3xPFnr,0.858,5,0.102,-4.007,1,0.163,117.937,4,https://api.spotify.com/v1/tracks/5N606F9qK4TIkkGO3xPFnr,audio_features,spotify:track:5N606F9qK4TIkkGO3xPFnr,0.242,0
857,0.0676,https://api.spotify.com/v1/audio-analysis/04uZ473b5Y7syygehiQU7G,0.714,157022,0.393,04uZ473b5Y7syygehiQU7G,0.0,1,0.376,-6.804,1,0.508,130.026,4,https://api.spotify.com/v1/tracks/04uZ473b5Y7syygehiQU7G,audio_features,spotify:track:04uZ473b5Y7syygehiQU7G,0.695,0
858,0.00593,https://api.spotify.com/v1/audio-analysis/6RjKVXi31fui9m4dbiGRrL,0.499,219720,0.467,6RjKVXi31fui9m4dbiGRrL,1.65e-06,6,0.0361,-6.744,1,0.0461,76.76,4,https://api.spotify.com/v1/tracks/6RjKVXi31fui9m4dbiGRrL,audio_features,spotify:track:6RjKVXi31fui9m4dbiGRrL,0.637,1
859,0.0439,https://api.spotify.com/v1/audio-analysis/3ZfMci7n6qk9nRodX8BfIb,0.696,223067,0.604,3ZfMci7n6qk9nRodX8BfIb,9.66e-06,8,0.338,-5.944,0,0.0833,131.974,4,https://api.spotify.com/v1/tracks/3ZfMci7n6qk9nRodX8BfIb,audio_features,spotify:track:3ZfMci7n6qk9nRodX8BfIb,0.652,1
860,0.048,https://api.spotify.com/v1/audio-analysis/1GCljGxAPoOyPW0Q7xbiny,0.345,272048,0.724,1GCljGxAPoOyPW0Q7xbiny,0.00026,5,0.413,-7.521,0,0.0444,110.148,4,https://api.spotify.com/v1/tracks/1GCljGxAPoOyPW0Q7xbiny,audio_features,spotify:track:1GCljGxAPoOyPW0Q7xbiny,0.381,1
861,0.633,https://api.spotify.com/v1/audio-analysis/5pbajJXEPdcoXQPXoAVR1t,0.675,209493,0.479,5pbajJXEPdcoXQPXoAVR1t,1.76e-05,0,0.088,-9.87,0,0.0278,81.998,4,https://api.spotify.com/v1/tracks/5pbajJXEPdcoXQPXoAVR1t,audio_features,spotify:track:5pbajJXEPdcoXQPXoAVR1t,0.454,1
